75916,75
76083,72
76250,78
76416,69
76916,70
77000,74
77166,80
77416,84
77833,72
78250,15
78750,82
78916,71
79083,83
79333,74
79416,78
79583,58
79666,74
79750,66
80000,68
80083,73
80250,68
80333,65
80583,84
80833,80
80916,75
81083,63
81166,83
81333,67
81583,84
81833,79
82083,77
82166,81
82250,83
82416,70
82583,92
82833,68
83000,91
83333,81
83833,77
83916,80
84000,83
84166,78
84250,81
84500,84
84750,84
84916,83
85083,82
85166,81
85333,81
85666,72
85750,82
85833,80
86000,83
86083,78
86250,82
86333,82
86833,80
86916,84
87083,82
87250,84
87333,86
87916,80
88083,86
88250,73
88416,83
88666,83
89000,73
89166,78
89250,76
89416,83
89500,81
89583,79
89750,73
89833,78
89916,76
90250,78
90333,82
90500,79
90666,77
90833,72
91000,75
91750,69
92000,71
92166,60
92500,73
92833,60
93000,77
93083,77
93250,87
93500,14
93833,89
94000,77
94166,63
94333,59
94500,57
94583,58
94750,78
94833,74
94916,71
95500,45
96000,47
96083,46
96250,94
96666,34
97000,82
97083,56
97250,90
97500,36
97666,51
97750,74
97916,71
98000,67
98083,63
98416,19
98833,89
99083,79
99666,79
99750,82
99916,82
100000,76
100083,79
100250,74
100416,79
100750,68
101083,79
101166,74
101250,79
101416,67
101500,60
101583,56
101833,75
102250,78
102333,76
102750,69
103083,76
103500,77
103750,71
103833,65
104000,85
104166,71
104583,82
104750,71
104916,68
105000,69
105250,90
105500,13
105666,96
105750,12
105833,89
106000,50
106083,68
106333,61
106666,79
106750,9
106916,85
107416,65
107583,41
107833,34
108000,95
108083,60
108250,73
108416,35
108500,83
108750,20
109000,65
109083,66
109250,11
109500,79
109833,15
110083,78
110250,49
110416,37
110583,92
110833,52
110916,71
111166,38
111583,68
113333,50
114833,62
115333,50
115833,62
116166,50
116666,62
116750,50
117416,44
118166,74
118666,92
119000,33
119416,62
119833,31
120166,90
120416,46
120500,50
120833,32
121250,78
121333,10
121750,85
122000,62
122083,79
122500,36
122583,35
122666,63
123166,77
123333,64
123583,73
123833,69
124000,86
124083,81
124250,77
124416,74
124666,94
125250,15
125666,83
125833,75
126000,79
126083,79
126166,75
126250,72
126416,74
126750,77
126916,87
127166,17
127666,88
127916,78
128000,88
128499,38
128999,62
129166,50
129333,62
129583,26
129999,91
130249,74
130416,70
130499,74
130666,80
130833,79
130999,77
131416,74
131666,92
131833,18
132000,94
132250,17
132833,93
133083,79
133250,80
133416,65
133583,76
133750,76
134083,76
134166,77
134500,91
134833,33
135000,89
135416,40
135916,78
136000,62
136166,78
136250,74
136333,78
136416,63
136500,71
136666,69
136750,84
137083,36
137166,47
137333,35
137416,89
137916,37
138000,33
138166,65
138250,82
138500,36
139000,62
139166,50
139500,62
140250,50
140750,62
140916,64
141083,72
141250,40
141333,79
141416,50
141583,71
141916,41
142333,86
142583,44
142916,90
143250,61
143666,44
143916,21
144000,59
144250,44
144416,77
144500,52
144750,89
144916,47
145083,50
145416,50
145500,62
145583,33
145916,70
146000,67
146083,60
146166,68
146250,77
146416,68
146583,62
146833,40
147000,40
147083,55
147250,73
147416,70
147500,81
147750,53
147833,42
148083,31
148250,64
148500,66
148666,82
148916,10
149083,75
149250,67
149333,85
149583,40
149666,46
150000,54
150083,72
150416,11
150750,82
153250,9
153416,83
153500,35
153583,47
153666,37
153916,85
154000,66
154083,81
154166,79
154250,73
154416,63
154583,83
154833,58
155000,74
155083,44
155166,53
155333,46
155416,61
155500,59
155666,72
155833,67
156000,39
156416,61
156500,61
156583,45
156916,90
157500,61
157666,79
157916,12
158083,82
158166,11
158333,82
158833,18
159000,75
159083,41
159250,57
159333,70
159500,40
159750,32
160166,66
160333,35
160416,46
160583,36
160750,73
161083,35
161583,62
161750,65
162083,70
162250,69
162416,43
163000,59
163166,55
163333,47
163666,36
163833,34
164000,87
164166,47
164250,55
164333,33
164583,79
164833,43
164916,54
165000,47
165250,39
165416,63
165500,45
165583,53
165750,80
165833,62
165916,66
166083,59
166166,73
166250,71
166416,81
166666,50
166833,53
167000,45
167166,56
167333,34
167666,92
167833,19
168166,82
168500,10
168583,76
169333,17
169500,58
169583,45
169666,48
169833,31
170166,42
170333,37
170416,37
170500,44
170666,66
170916,35
171083,62
171166,50
171500,62
171916,32
172000,73
172083,47
172166,83
172416,66
172666,50
173000,37
173083,65
173250,32
173416,63
173666,65
173916,50
174083,50
174250,62
174833,26
175666,88
175833,74
176083,84
176333,57
176750,86
177000,57
177250,84
177333,79
177500,89
178000,13
178250,88
178416,28
178583,85
178666,67
178833,93
179166,16
179333,88
179416,13
179750,85
179833,75
179916,80
180083,84
180250,85
180500,15
180750,87
180916,13
181083,94
181833,13
182083,84
182166,73
182250,69
182333,78
182416,47
182666,22
183083,94
183666,13
183833,89
184166,12
184583,90
184833,15
185166,96
185333,15
185583,82
185833,65
186083,74
186333,70
186583,72
186666,70
186750,72
186916,66
187083,72
187166,74
187416,78
187666,57
187750,82
187833,12
188083,84
188833,11
189000,87
189416,11
189916,87
190333,44
190416,69
190583,50
190916,89
191166,9
191333,88
191833,12
192083,91
192500,18
193166,92
193416,13
193583,90
193750,15
194166,73
194250,81
194333,36
194500,35
194583,66
194666,61
194833,86
195000,13
195333,88
195583,17
195750,92
197333,13
197583,91
197666,69
197750,80
197833,74
198000,86
198416,66
198500,39
198750,34
198916,73
199000,61
199083,76
199500,24
199750,79
200000,67
200166,58
200333,10
200500,87
202166,11
202333,85
202666,36
203000,62
204166,21
204333,75
204416,62
204583,86
204750,14
205083,92
205666,11
205833,95
205916,13
206000,89
206333,12
207250,87
207500,84
208000,57
208666,36
208750,96
209000,36
209333,62
209833,20
210166,84
210333,69
210583,46
210750,50
210833,62
211250,28
211750,94
211916,14
212166,89
212583,43
212750,90
212833,11
213083,87
213333,12
213583,92
213750,10
214000,85
214250,70
214416,80
214666,48
214750,71
214916,50
215083,62
215250,37
215416,88
215583,58
215666,74
215916,29
216083,84
216416,44
216583,47
216916,33
217083,83
217250,17
217500,99
217750,16
218166,73
218333,68
218500,68
218666,63
218916,76
219000,72
219333,80
219666,73
219833,70
220000,72
220083,70
220250,64
220333,76
220583,70
220666,64
220833,37
221000,62
221166,22
221416,86
221500,86
221583,49
221750,50
221833,62
222000,50
222166,62
222416,40
222750,87
222833,74
223000,69
223166,60
223500,84
223666,66
223750,75
223833,66
224000,76
224166,38
224333,100
224416,21
224583,98
224833,40
225166,62
225333,50
225583,50
226000,87
226250,53
226416,40
226666,92
226916,17
227416,96
227666,14
227750,70
227833,58
228083,58
228250,69
228333,11
228500,62
229083,94
229333,37
229500,62
229833,50
230000,62
230833,19
231083,86
231166,13
231333,93
231583,11
231750,71
231833,78
232166,46
233500,50
233583,34
233666,73
234000,86
234333,36
234416,47
234500,71
234750,82
235166,29
235416,91
235833,23
236000,94
236333,11
236500,89
236833,9
237000,85
237250,36
237333,35
237416,70
237583,86
237750,36
237833,47
238000,35
238083,83
238166,53
238500,71
238833,21
239083,88
239250,12
239583,96
239833,37
240333,62
240833,24
241166,87
241333,11
241500,83
241833,31
242000,99
242833,44
243416,62
243833,37
244500,87
244666,52
244833,75
245250,24
245583,89
245750,33
246166,67
246416,58
246583,81
246750,31
247083,96
247416,25
247833,76
248000,56
248250,80
248416,47
248583,84
248916,27
249000,81
249083,57
249250,80
249750,32
250166,100
250750,44
251000,65
251083,59
251333,81
251416,49
251583,77
251750,72
252250,78
252333,70
252416,90
252666,30
253000,92
253166,43
253333,62
253583,25
254000,94
254166,11
254416,91
254500,36
254666,62
254833,25
255083,97
255333,38
255500,62
255916,50
256749,62
256916,42
257166,93
257333,45
257583,62
257916,28
258083,92
259083,13
259249,76
259416,14
259749,96
260166,14
260333,85
260583,11
261083,81
262416,13
264000,95
264333,14
269000,95
269416,16
270000,94
270416,19
271000,92
271416,18
272000,100
272416,18
272583,95
274083,37
275750,37
275833,81
276000,89
276333,16
276666,92
276833,17
277166,94
277833,16
278000,86
278416,11
279000,98
279083,14
279250,87
279333,12
279500,87
279583,11
279750,86
279833,10
280000,83
280166,35
280250,47
280333,35
280500,87
280666,12
280750,79
280833,43
281083,100
281250,52
281500,70
282833,11
283000,85
283416,17
284000,96
284416,32
285083,85
285500,21
286166,95
286500,14
286916,92
287166,15
287583,94
287833,17
288000,96
290000,33
292000,87
292166,59
292500,73
292666,64
292750,68
293000,73
293250,63
293333,68
293583,90
293833,10
294000,97
294333,13
294583,96
294833,13
295000,95
295333,10
295500,87
295583,63
295833,79
295916,76
296083,87
296833,6
297000,86
297083,37
297833,62
299833,50
299916,35
300000,66
300166,88
300833,11
301000,91
301166,33
301333,47
301666,36
301833,87
302833,11
303250,76
303333,68
303583,86
303833,10
304083,82
304166,77
304333,77
304583,78
304833,73
305000,63
305083,75
305250,77
305333,76
305500,80
305750,80
305833,78
306166,77
306333,78
306500,81
306583,79
306833,77
307000,81
307166,76
307250,76
307333,83
307583,12
307750,89
307916,9
308083,94
308333,14
308666,82
308750,68
308833,79
309000,73
309083,84
309500,14
310166,95
310833,13
311000,85
311333,36
311666,47
311750,42
311916,89
312000,33
312166,89
312333,49
312416,69
312500,70
312666,74
312916,33
313083,88
313166,43
313333,88
313583,48
313666,47
313750,36
313916,71
314000,63
314166,77
314416,25
314500,82
314583,40
314750,47
315083,38
315333,85
316250,15
317500,91
317750,13
318083,94
318583,37
318833,44
319000,60
319500,86
319833,37
320166,62
320416,27
320750,94
321000,80
321083,79
321583,45
321833,47
321916,40
322166,96
322583,11
322750,90
323333,15
324166,96
324500,11
324750,93
325083,16
325500,96
325666,13
326250,96
326666,36
326750,47
326916,40
327000,96
327083,20
327250,95
327500,18
328083,96
329166,37
329916,39
330000,79
330250,87
330666,12
331000,90
331916,11
332166,90
338916,12
339083,85
339500,36
340083,47
340250,30
340333,77
341083,20
342083,78
342166,69
342250,83
343000,42
343333,74
343666,68
343833,42
343916,46
344083,96
344500,44
344583,47
344666,48
344833,81
344916,56
345083,58
345166,61
345333,52
345583,69
346083,78
346416,61
346666,54
346750,75
346833,36
347000,73
347083,78
347250,53
347333,75
347583,59
347750,78
348000,13
348416,100
348583,42
348750,80
348833,68
349000,92
349500,35
349833,83
349916,29
350333,89
350500,60
350750,78
350833,58
351000,85
351250,58
351416,82
351500,81
351750,71
352083,74
352166,74
352416,27
352666,85
352916,44
353083,47
353916,46
355000,93
355083,48
355250,72
355583,10
355833,92
356000,31
356083,96
356250,18
356750,93
357416,15
358000,90
358166,53
358500,99
358750,38
358833,62
359000,32
359583,100
359833,38
360000,71
360083,28
361333,100
362666,19
364250,97
365083,17
366000,91
366166,36
366250,47
366416,47
367583,47
367666,84
367833,80
369166,11
369333,87
369583,30
370083,95
370666,25
371083,92
371500,42
371750,80
372166,73
372333,41
372750,46
373416,97
373500,51
373666,68
374000,67
374333,68
374583,38
374750,72
374916,48
375250,90
375500,28
375666,89
375916,23
376083,90
376250,30
376416,90
376666,43
377000,51
377083,43
377250,84
377333,41
377416,57
377500,49
377583,54
378583,50
379750,54
379833,41
380166,86
380250,18
380416,73
380583,58
380666,77
380833,29
381083,87
381250,29
381500,91
381666,91
381833,92
382083,84
382333,86
382500,47
382583,92
382666,27
382750,89
382833,19
383000,88
383250,37
383666,34
383833,78
383916,52
384083,35
384416,35
384666,56
385000,82
385166,14
385583,95
385833,33
386000,80
386083,43
386166,54
386500,36
387666,88
387916,12
388000,91
388833,11
389333,84
389500,73
389750,85
390166,70
390416,80
390583,73
390750,77
391000,77
391250,76
391583,78
391666,84
391833,79
391916,81
392000,91
392666,70
393000,86
393083,100
393333,34
393416,52
393583,37
394000,88
394083,85
394166,89
394583,19
395250,90
395333,80
395500,93
395833,19
396000,98
396166,19
396333,87
396416,77
396500,84
396666,72
396833,82
397000,81
397166,87
397416,16
397750,100
397916,14
398083,87
398166,73
398416,76
398666,73
399000,83
399333,37
399583,43
399833,66
400416,76
400500,78
400583,85
400916,33
401083,91
401250,45
401416,98
401500,15
401583,96
401750,31
402000,93
402250,33
402666,57
402833,60
403000,68
403250,77
403500,67
403916,47
404250,88
404416,30
404583,87
404750,25
404833,86
404916,31
405083,67
405250,57
405333,54
405416,37
405583,82
405666,69
405833,86
406166,40
406333,81
406583,28
406666,59
406833,52
407166,90
407333,29
407583,83
408083,55
408250,60
408333,60
408500,72
408750,23
409166,84
409416,59
409500,71
409583,58
409750,68
409833,52
410000,64
410166,70
410416,62
410500,75
410750,66
410916,70
411000,70
411250,56
411750,80
411916,41
412250,47
412500,68
412666,53
413000,54
413083,60
413166,58
413333,55
413583,64
413750,66
413916,41
414250,83
414500,61
414583,50
414750,37
414916,83
415250,17
415750,76
415833,58
416000,95
417250,5
417583,81
417916,36
418166,77
418333,59
418416,44
418500,29
418666,74
418916,57
419083,93
419416,33
419833,84
420000,74
420166,88
420500,58
420583,79
420833,37
421000,62
421083,34
421500,82
421583,65
421666,81
422250,37
422333,47
422416,47
422500,35
422583,65
422750,91
422916,29
423000,88
423166,61
423333,11
423500,53
423666,93
423916,13
424166,84
424333,16
424583,91
424833,14
425000,88
425166,11
425333,91
425583,46
425666,38
425833,55
426083,98
426333,12
426500,81
426666,10
426833,88
427000,10
427083,91
427166,16
427333,93
427583,34
428000,89
428916,22
429083,76
429250,55
429416,35
429750,46
429833,77
430000,48
430250,66
430333,65
430500,58
430666,54
430750,62
430916,47
431083,59
431166,57
431250,62
431333,45
431500,68
431583,41
431750,58
431916,55
432083,62
432250,50
432333,60
432583,57
432750,71
432916,20
433083,65
433166,46
433333,66
433500,54
433666,65
433833,41
434083,86
434250,39
434416,68
434750,31
434916,74
435000,73
435166,71
435250,28
435500,78
435583,36
435666,80
435833,19
436000,87
436416,68
436833,73
437166,56
437333,87
437583,50
437750,79
437916,58
438250,74
438333,55
438500,72
438916,60
439083,62
439250,55
439416,54
439666,37
439833,51
440083,31
440333,78
440500,46
440666,80
441000,28
441416,83
441666,53
441750,59
441833,54
442000,95
442166,25
442416,78
442500,62
442583,71
442666,57
442833,74
443083,59
443250,88
443583,4
444000,95
444666,24
444750,71
444833,55
445166,83
445333,72
445500,84
445750,72
446500,66
446666,76
446750,81
446916,71
447083,80
447250,59
447333,87
447500,58
447583,81
447666,83
447833,71
448000,82
448083,83
448250,88
448416,68
448583,80
448750,67
449000,77
449250,59
449416,67
449833,73
450000,73
450166,78
450333,74
450500,90
451166,28
452000,94
452416,20
453000,97
453416,13
454000,95
454166,12
454583,91
454833,17
455166,99
455333,17
455416,96
455500,17
455666,88
456000,34
456250,82
456416,29
456583,88
456666,21
456833,85
456916,24
457333,91
457500,19
457750,93
457916,39
458166,81
458250,80
458333,80
458583,22
459083,83
459250,79
459333,83
459416,77
459583,79
459833,61
460000,73
460166,57
460250,90
460416,41
460583,94
460666,44
460916,86
461166,73
461250,90
461416,55
461583,87
462000,10
462166,82
462250,11
463000,87
463333,32
463750,62
463916,50
464166,62
464333,50
464416,62
464583,50
465083,62
465666,27
465916,91
466083,74
466250,52
466333,51
466500,79
466666,88
466916,62
467250,43
467333,85
467416,68
467500,64
467583,73
467750,75
468000,75
468166,83
468333,6
468833,78
468916,84
469000,72
469083,72
469166,90
469583,17
469750,84
469833,96
469916,75
470250,33
470500,57
470750,79
470916,79
471083,9
471166,87
471333,63
471583,32
471916,40
472083,97
472250,47
472500,60
472583,49
472833,68
473000,54
473083,50
473250,91
473416,42
473500,47
473750,62
473916,46
474083,91
474250,42
474416,55
474833,62
475000,86
475166,50
475500,43
475916,72
476083,72
476333,32
476416,56
476750,49
476833,62
477000,45
477083,59
477166,62
477333,61
477416,52
477583,55
477833,48
478000,57
478166,45
478333,61
478583,34
478750,83
478916,36
479083,72
479333,51
479583,67
479666,33
479833,67
480083,62
480416,66
480500,52
480666,55
480916,58
481166,79
481416,62
481666,77
481750,25
482000,78
482083,71
482250,63
482333,71
482500,74
482916,57
483083,52
483250,68
483333,56
483750,50
483833,59
484083,59
484416,69
484666,59
484916,57
485083,66
485250,64
485416,50
485500,64
485583,54
485833,61
486000,57
486166,51
486250,62
486416,71
486750,65
486916,73
487166,48
487333,55
487416,62
487750,90
488083,7
488333,80
488500,72
488583,86
488666,77
488750,80
489083,47
489416,70
489583,66
489833,60
490000,69
490083,67
490166,71
490250,70
490583,43
490666,66
490833,32
491000,84
491250,76
491500,42
491666,54
491916,77
492083,22
492250,85
492666,10
492833,83
492916,12
493166,73
494000,48
494250,73
494416,21
494583,61
494666,51
494750,48
494833,44
495166,80
496250,20
496416,87
497000,29
497166,83
497333,73
497500,25
498250,56
498416,94
498583,36
498833,35
499000,63
499166,73
499250,63
499416,36
499666,57
499833,69
499916,46
500083,34
500250,31
500500,68
500666,40
500833,30
501000,41
501250,76
501333,52
501500,70
501583,22
501833,81
502166,41
502416,92
502750,27
503000,93
503833,44
503916,35
504000,67
504166,67
504416,10
504583,81
504750,28
505000,91
505250,52
505416,57
505500,41
505666,89
505916,29
506083,84
506250,39
506333,51
506500,53
506583,49
506666,47
506833,47
506916,46
507083,83
507166,37
507250,49
507500,47
507833,47
508000,79
508083,53
508166,73
508500,35
508833,46
509000,91
509166,45
509583,46
510000,86
510500,43
510916,46
511083,83
511166,42
512000,60
512333,58
512583,46
512916,39
513083,76
513249,69
513583,61
514083,56
514333,52
514916,49
514999,51
515166,49
515416,59
515499,42
515666,75
515749,30
515916,64
515999,69
516166,69
516249,50
516333,46
516416,46
516666,88
516749,70
516916,76
516999,62
517166,71
517833,22
517999,87
518416,12
518999,95
519166,16
519333,83
519499,72
519666,87
519833,38
519916,47
520083,38
520583,94
520833,17
521249,94
521499,41
521999,53
522416,49
522999,91
523166,26
523666,96
523833,36
523916,48
523999,77
524166,79
524333,13
524500,96
524666,36
524833,62
524916,35
525083,90
525333,36
525500,91
525833,32
526083,82
526250,65
526500,79
526750,32
527000,82
527250,75
527333,87
527416,72
527500,77
527916,50
528166,78
528500,21
529000,78
529166,11
529333,78
530833,13
531000,78
531083,64
531333,93
531750,51
531833,10
531916,65
532500,88
532833,65
532916,85
533083,21
533583,95
534083,37
534166,34
534250,63
534416,99
534500,15
534583,91
534833,11
534916,81
535000,10
535583,86
536000,35
536083,47
536250,36
536500,93
536833,12
537333,86
537833,10
538000,90
538500,9
538666,87
538750,10
538916,85
539166,28
539583,86
539833,9
540166,85
540333,33
540416,34
540583,54
540750,89
541000,45
541083,54
541250,10
541500,90
541833,32
541916,47
542083,36
542333,96
542833,27
542916,26
543083,66
543250,70
543333,66
543416,64
543666,63
544083,82
544166,53
544250,89
544500,82
544666,77
544916,49
545083,91
545250,10
545583,89
545916,17
546083,94
546250,19
546333,81
546583,80
546833,89
547000,69
547166,91
547500,19
548166,96
548583,17
549166,76
549333,31
549666,78
549750,63
549916,77
550000,67
550166,73
550250,59
550416,76
550583,68
550750,86
550833,75
551000,83
551250,17
551666,96
551833,28
552000,100
552166,39
552250,58
552333,41
552500,90
552750,28
553000,83
553333,51
553500,48
553666,57
553750,69
553916,55
554166,81
554333,65
554500,81
554666,68
554833,95
555166,91
555333,65
555416,67
555666,71
555833,72
556000,62
556166,71
556333,87
556500,76
556750,68
556916,68
557000,65
557333,54
557666,48
557833,56
558083,79
558250,58
558333,59
558416,61
558666,62
558833,56
559083,70
559416,64
559916,69
560083,70
560166,70
560416,25
560666,90
560833,25
561000,97
561166,22
561416,97
561583,11
561916,97
562833,21
563083,92
563583,16
563750,91
563833,4
564000,82
564166,70
564333,89
564583,22
565083,91
565250,40
565583,62
565750,51
565916,96
566416,22
566583,91
566750,20
567000,93
567416,31
567750,72
567916,57
568000,68
568583,49
569000,53
569166,60
569250,76
569500,20
569833,87
570166,60
570500,67
570666,32
570833,76
571000,62
571166,87
571583,5
572000,84
572166,62
572250,78
572583,18
572916,81
573000,89
573250,28
573500,69
573666,86
573750,40
574166,62
574250,71
574583,71
574916,54
575000,83
575166,22
575250,92
575416,9
575583,83
575916,4
576416,85
576500,89
576666,32
577000,83
577333,31
577666,55
577833,92
577916,44
578000,62
578166,29
578416,88
578500,86
578750,37
579083,64
579250,77
579416,46
579500,28
579666,69
579833,82
580000,46
580166,46
580250,66
580416,60
580583,48
580666,51
581000,83
581250,60
581416,38
581833,69
582000,30
582416,81
582583,33
582916,44
583000,70
583166,84
583583,17
584083,88
584250,60
584333,72
584500,66
584666,70
584833,73
584916,67
585250,67
585583,71
585666,73
585833,78
586083,65
586416,61
586583,83
586666,73
586833,27
587083,100
587333,38
587500,88
587583,56
588000,77
588083,76
588250,89
588666,21
589166,82
589333,83
589416,66
589583,69
589750,64
590000,75
590166,65
590333,77
590500,90
590833,24
591166,88
591333,18
591500,91
591583,16
591750,97
591916,37
592083,84
592250,51
592583,84
592916,41
593083,86
593666,23
593750,51
593833,42
593916,38
594000,47
594250,65
594333,57
594416,55
594500,45
594666,57
594750,49
595000,61
595250,47
595333,57
595416,52
595583,69
595833,26
596000,63
596083,56
596250,66
596416,80
596750,37
597000,64
597166,85
597333,98
597500,71
597750,41
598083,74
598250,67
598416,67
598583,64
598833,77
599333,58
599833,42
600333,47
600416,36
600500,68
600916,92
601333,51
601500,62
601583,47
602000,91
602166,67
602250,66
602583,44
602750,70
602833,54
603083,71
603250,65
603583,77
603833,53
604000,53
604250,43
604833,79
605083,55
605333,75
605666,47
605750,72
605833,74
606000,39
606166,66
606500,90
606833,28
607166,95
607666,27
607833,68
607916,41
608250,88
608416,50
608833,64
609000,69
609166,83
609416,13
609583,78
609833,4
610000,77
610416,34
610500,33
610583,69
610750,67
610833,30
611000,83
611166,55
611250,86
611833,31
612000,87
612166,20
612583,94
612666,37
612833,62
612916,41
613083,88
613250,75
613333,92
613500,11
613750,89
613916,74
614250,74
614666,61
614916,77
615250,53
615333,76
615666,54
615750,77
615916,65
616083,66
616166,56
616250,69
616333,58
616500,65
616666,47
616916,56
617083,60
617166,61
617250,53
617416,80
617583,45
617666,68
617916,62
618083,62
618333,39
618500,61
618666,46
618833,64
619000,38
619250,63
619333,54
619500,65
619750,50
619833,66
620000,33
620166,62
620333,48
620583,69
620666,58
620833,59
621000,60
621083,58
621250,57
621416,83
622083,13
622250,98
622583,56
622750,93
622916,29
623083,100
623166,19
623250,86
623333,11
623666,93
624166,30
624500,96
624916,20
625250,93
625500,61
625666,88
629666,27
629833,85
629916,27
630083,85
630416,22
630500,68
630666,34
631500,82
631666,32
631750,68
631833,83
631916,53
632333,58
632416,48
632583,39
632833,62
632916,57
633250,66
633416,58
